timestamp,icao24,latitude,longitude,velocity
1547424010,add6ca,33.79408496921345,-110.96580505371094,92.0064073613577
1547424010,c06ce7,49.0777587890625,-122.98729529747598,33.96888963497276
1547424010,a2b919,42.51763916015625,-77.27839383212006,219.5488844193884
1547424010,7c6c9f,-26.53514797404665,153.26566842886118,108.03936415975096
1547424010,a125f9,33.73841857910156,-117.82920993104273,77.31906776179538
1547424010,7c77fc,-32.92002015194652,147.84867890027104,227.3126568520587
1547424010,a635e8,49.21430969238281,0.4138887845552884,289.7639794978477
1547424010,abaaa8,33.202452578787074,-93.169499611368,271.2954467473925
1547424010,750473,3.2934722900390625,102.88975602489408,224.6477461492633
1547424010,a18b71,35.2972412109375,-81.0208511352539,129.77047467425692
1547424010,ab349f,32.12159729003906,-101.28839721679684,288.8317879947599
1547424010,750405,2.1994535801774364,101.85585811220366,214.8997063381707
1547424010,ab9b13,42.5233743958554,-93.83742221566132,224.5481764691485
1547424010,a44ff9,33.68238830566406,-117.86272944236288,34.05059717897494
1547424010,ae4a81,32.864044189453125,-110.57898559570312,207.6882489688113
1547424010,abf351,37.79324806342691,-85.52814649498981,221.29046506101767
1547424010,a9df36,36.16630554199219,-115.1499366760254,64.08906930351478
1547424010,e48a70,-20.4353617005429,-44.69592840021306,234.6225625558804
1547424010,ad0851,40.02179679224047,-91.60075794566762,251.74820566805505
1547424010,a149c1,33.460631289724574,-100.805109763632,182.2911099503904
1547424010,4d0106,51.07008594577595,-11.348800659179688,228.3372313113604
1547424010,ac57ca,47.46861861923993,-122.65981820913464,62.89064749577253
1547424010,a6fb32,37.26429748535156,-84.53178892744347,278.17343325689706
1547424010,3c4acf,35.303122310315146,-5.58730754446475,259.9179627003268
1547424010,44ccc7,14.311647576800846,-16.5875244140625,215.61832646528907
1547424010,e485a4,-23.657195527674787,-46.764134820902086,124.44441830199608
1547424010,896513,24.38836669921875,55.9100341796875,210.74944243045863
1547424010,a753d5,34.665252685546875,-82.64005699936223,115.82418474094192
1547424010,a75884,34.23921203613281,-118.50257095025508,47.84605774801515
1547424010,a854d0,29.89254191770392,-81.39178107766543,228.92989209618943
1547424010,a8553c,27.13581149860964,-81.77631084735577,202.63674239470444
1547424010,a91e6e,34.14884948730469,-79.23356659558357,197.2414792471937
1547424010,a44197,43.29562946901483,-77.90993826729914,222.6734470620981
1547424010,aa944a,32.662865590241,-96.7357401945153,84.04824791093573
1547424010,896311,25.114234019134003,55.89610549638856,139.18919161799792
1547424010,a2e098,42.00260925292969,-88.21721857244319,89.00029881995049
1547424010,e48e6e,-19.823959350585938,-41.68963296072821,116.78898578381084
1547424010,4072ea,53.5055128194518,-102.04263126148896,233.9702397178665
1547424010,c04bf1,43.06100619041313,-74.11703927176342,245.3531162954808
1547424010,e47ecd,-15.624420683262713,-46.48089817592074,232.2758811750909
1547424010,e80449,-38.495452880859375,-72.1175417692765,231.20065760071245
1547424010,3c6706,44.531498278601696,-80.12355897484753,234.4312897610106
1547424010,a33a93,36.19285583496094,-114.39983367919922,204.76486852335617
1547424010,ab7270,37.74037170410156,-92.88694990442156,267.899398813949
1547424010,738046,50.60279846191406,5.307263826069079,101.48247341387726
1547424010,a0eef3,47.35014317399365,-122.06486628605772,59.19683659106943
1547424010,a36898,30.99041748046875,-82.16906379250918,213.7637082075013
1547424010,aba14d,44.00079345703125,-74.02006637218386,205.21093135630065
1547424010,406f73,37.33927917480469,-122.01375109084108,125.68973462862928
1547424010,abb624,26.858963012695312,-82.84629389924822,268.7963746356592
1547424010,a5d28e,38.02363586425781,-78.01169537483378,206.2464959242442
1547424010,aa3b30,47.8487548828125,-122.12464141845705,47.37356113987294
1547424010,a97310,42.99787902832031,-88.70278291924052,225.45563324604845
1547424010,a88072,39.57133483886719,-106.4432492463485,245.48090424513452
1547424010,71bf23,35.34320378707627,128.31815029712433,180.9680623547545
1547424010,800d32,14.837081909179688,76.87644556949013,226.3699744145809
1547424010,a746a3,39.95045471191406,-77.2933349609375,212.1531129441688
1547424010,342250,40.95941162109375,-12.18731689453125,263.55805103253374
1547424010,adc928,28.343582153320312,-82.95570373535156,99.9346367035779
1547424010,a765ec,40.07938191042108,-76.99618252840912,134.70379934813434
1547424010,a3ea54,34.518035888671875,136.59755784638074,198.19117845243548
1547424010,7c4400,-31.99865826105668,115.94864203005422,94.4519744396348
1547424010,7c5e1e,-34.44679389565681,150.17166137695312,44.528389792209104
1547424010,a3970f,33.66087341308594,-81.13134267378825,215.55449156596532
1547424010,abca08,42.1595221050715,-80.0846472451853,256.6786877796081
1547424010,ad935b,29.3463134765625,-81.38909559983472,215.040053440458
1547424010,c0220b,49.08817097292108,-122.6467413651316,32.22982422165532
1547424010,abe1c2,26.0075249106197,-79.61580716646631,207.2768868300039
1547424010,ae0134,13.885757446289062,120.90250475653286,180.8063919262681
1547424010,ad7683,33.3620802022643,-111.75702153419962,51.40580222040076
1547424010,0c2082,33.924012264962926,-118.03716659545898,103.01733071844562
1547424010,a82167,35.563568115234375,-83.70294570922852,229.1500123213476
1547424010,a5e48a,29.5814798646054,-82.26465561810664,226.6340404811852
1547424010,c04662,42.15591430664063,-74.39966375177556,225.695559299897
1547424010,a1a257,30.29098252118644,-93.48684082031248,163.2952549868698
1547424010,400a90,43.13497769630561,1.837005615234375,263.8711608051333
1547424010,c07faf,37.98426818847656,-93.7518310546875,212.64715579289108
1547424010,a4df56,43.98539397676112,-85.60965401785717,233.12942450921568
1547424010,748017,34.70236568127648,31.212501525878903,218.84921807634893
1547424010,a6387f,39.29115941969015,-120.71710205078124,133.1654963391707
1547424010,a3e94e,41.03146827827066,-73.8660153475675,182.6225479464692
1547424010,a411df,43.88074454614672,-123.11397007533483,219.22619253458333
1547424010,e491a8,-23.928955078125,-47.7734375,214.05136397409385
1547424010,e80324,-34.8369140625,-63.92445466956315,264.2910675900048
1547424010,a19e61,40.25511660818326,-121.37988697398794,219.6459007655022
1547424010,ac058a,39.25904846191406,-100.219494363536,207.35220477288468
1547424010,7c6de2,-35.30804443359375,149.52775955200195,200.27999334680896
1547424010,acd299,42.955192953853285,-73.19634573800226,209.1206950329445
1547424010,a37eff,41.41273110599841,-74.37463095021798,196.27370175928925
1547424010,ac10af,39.68024302337129,-73.6971435546875,186.23299129926684
1547424010,7c7611,-34.29089045120497,150.66072463989258,53.10995877734691
1547424010,a4fd62,45.58364868164063,-122.56776391006096,70.07399575441195
1547424010,ac96be,32.06236267089844,-90.10464477539062,283.91530036657565
1547424010,a27a94,40.50984191894531,-106.935791015625,217.35852581125545
1547424010,ac7a52,30.116912841796875,-97.6556396484375,71.01004536632973
1547424010,86789e,35.2386474609375,136.5340805053711,206.93250118537188
1547424010,acd619,35.07051086425781,-115.64691037547831,188.8542071692157
1547424010,a023a5,37.8539056293035,-101.42763220745582,281.3989870284484
1547424010,a6b911,31.3084716796875,-99.9346564797794,275.8744023389952
1547424010,aab04c,28.81834903005826,-96.04571174172791,201.78078136786945
1547424010,a8402d,33.21418762207031,-117.37468872070312,39.625547928879016
1547424010,a23a02,37.88016109143273,-102.99187038255776,271.0304651662732
1547424010,a61d00,32.36997985839844,-93.03217163085937,263.3722171970448
1547424010,a060ae,38.53450012207031,-76.90495366635531,217.51979608661648
1547424010,c080a5,50.86138916015625,-115.87740511507602,207.7774293031127
1547424010,39bd26,40.65108994306144,5.412452004172585,278.6943096861908
1547424010,a3e8dc,43.31291198730469,-86.57271274300507,234.2166979955512
1547424010,851936,35.17375364141949,139.77596282958984,108.59156134991684
1547424010,aa66ee,41.88491045418432,-101.74055232558136,239.13623753774093
1547424010,a14bde,27.780029296875,-84.49242933741152,269.8130043325489
1547424010,a397d3,38.06124929654396,-78.89747951341712,223.37179806549008
1547424010,c019eb,36.910675048828125,-76.01592368267953,207.05524227033723
1547424010,c030a6,43.21408081054688,-80.66634776980374,235.20388681643072
1547424010,aa6c32,38.91916048728813,-103.63665771484376,220.2979917590541
1547424010,c05f88,43.054595947265625,-82.25859885992003,188.717525160838
1547424010,a46d47,30.09242248535156,-95.17725327435664,121.41859291731592
1547424010,a7d9db,41.379913330078125,-97.31219482421876,225.4256979101779
1547424010,a6cb48,26.07085923017081,-80.14742924616887,55.045508
1547424010,a6fb71,44.61149597167969,-95.08758544921876,182.0528568976293
1547424010,a1f71d,39.166351318359375,-121.96812505307405,37.681047693962014
1547424010,a23200,31.832373667571503,-97.2048451949139,209.55559190798832
1547424010,7cf8f1,-31.24346923828125,151.15997314453125,122.43442966295132
1547424010,abfb46,38.072002863479874,-73.07478531547213,212.94066992417933
1547424010,840944,33.652938584149894,130.40491104125977,65.91511368818014
1547424010,a98bca,36.5291748046875,-118.48628997802734,246.95133921954144
1547424010,aa7b54,29.503143310546875,-95.77458308293268,148.60309561963027
1547424010,a662a5,32.84449768066406,-108.96915893554686,205.6290006405458
1547424010,7812df,37.87550354003906,112.5912800241024,163.20284893807863
1547424010,a6417a,37.88421113612288,-108.69873046875,244.8461616140735
1547424010,abbd0a,36.07416702529131,-106.2221316073803,273.318921726231
1547424010,06a140,42.0322265625,-71.160195090554,280.2827640476911
1547424010,a359bc,33.8770751953125,-84.71692143654337,202.9519070819747
1547424010,abc1bc,39.44746398925781,-105.91094970703124,227.3894854917169
1547424010,ac74e4,34.7548828125,-79.79067432637117,259.1271330958966
1547424010,7380c5,53.17741264731197,-2.766858269186571,294.40088905034924
1547424010,4b187d,40.54216003417969,-73.02532958984375,205.90617083416225
1547424010,a71ded,33.87318420410156,-79.08104721380738,219.47473744468684
1547424010,8a064e,-2.919896012645665,103.87492738921068,245.2867697258048
1547424010,a445f8,35.47541214247881,-116.06897881690492,262.820472675028
1547424010,abedc8,33.090028924457094,-111.75578837492029,164.38156249231463
1547424010,780ada,54.3807414426642,53.5444502397017,232.1482345113537
1547424010,ad2095,29.549331665039062,-92.42665804349456,213.8880972029021
1547424010,a1fc42,31.617965698242188,-84.38571705537683,238.21868105269743
1547424010,a4105b,39.47369074417373,-75.3009033203125,211.48591991899605
1547424010,4d010c,45.47194658699682,23.24921398628049,262.8662858686456
1547424010,a2f721,41.89696748377913,-85.9952917764353,207.5869191247328
1547424010,42432b,55.71129750397245,37.352657318115234,155.89011408813968
1547424010,aa5d2e,26.150070190429688,-80.25994642725527,99.802136
1547424010,780f86,38.09215998245498,113.75160548997962,289.06305771226386
1547424010,862d72,34.68337236824682,134.27410125732422,185.78338619655648
1547424010,4cc50c,44.99278440313824,-80.99489537681018,219.16280470725616
1547424010,aa9fe3,40.88777160644531,-74.6378173828125,114.20772665178028
1547424010,e80416,-32.27969412076271,-62.025221221301024,203.0392573876164
1547424010,a6a2e8,39.005607992915785,-121.8492431640625,74.36518902299554
1547424010,ace690,38.75697326660156,-121.29061491593068,127.97666956942332
1547424010,a5047c,42.40058898925781,-123.33670182661578,215.57413508673577
1547424010,899147,24.719098624536542,121.22086434994104,92.09122379827038
1547424010,a67181,26.07074284957627,-80.6213202843299,108.47451564314864
1547424010,3c6481,34.23144324351165,31.49019241333008,245.91284179069623
1547424010,ab34ea,44.513017040188025,-90.9874297351372,232.8119149706713
1547424010,c00b7b,42.74738376423464,-70.04799776299052,195.98155886174223
1547424010,ab384e,40.65458679199219,-79.14300537109375,205.1264411374202
1547424010,a810af,41.96181475105932,-88.69518191315404,139.44848952579542
1547424010,800b9b,12.169784545898438,78.13860136887122,249.94144074621667
1547424010,780aaa,58.65782139664989,64.345458984375,231.1777627061834
1547424010,7c530b,-35.282135009765625,149.19422149658203,79.25109585775803
1547424010,800544,13.056655883789062,79.80298272494612,137.15215973909952
1547424010,ab9091,34.52838134765625,-119.13602245097258,184.08327447063647
1547424010,abb5e2,40.893310546875,-96.05657958984376,218.7990266989573
1547424010,adce13,42.49507063526218,-71.57203142033063,120.43374668172738
1547424010,ab48bf,44.31156921386719,-87.90625435965404,194.50201727610607
1547424010,7c6d92,-32.35403804455774,149.76736263352998,225.2777237450443
1547424010,aad3a0,37.56463623046875,-121.50890593833113,179.26435826864173
1547424010,471f8d,45.87671829482256,17.33587646484375,255.5730661355192
1547424010,780d9d,59.1826171875,29.51239013671875,260.61653832157566
1547424010,4cace5,51.18344064486229,0.07080078125,84.03722632556456
1547424010,a83108,27.582504272460938,-78.92407111401826,236.98676837924512
1547424010,adcd6d,44.43132019042969,-95.47949654715404,233.34955280030613
1547424010,ab1d30,42.39788818359375,-82.93079723011363,169.09250750392826
1547424010,c05da4,47.13428044723252,-121.53900146484378,203.9489864369912
1547424010,750485,5.080152608580509,102.46162151468212,200.6001801099112
1547424010,a3f7f3,39.46929931640625,-79.81615149456519,223.2580275515664
1547424010,846748,37.21655894134004,138.2640142026155,270.23200273999254
1547424010,896376,7.050796508789063,79.69473111427436,110.10784232160832
1547424010,a923a9,41.137700484970864,-74.70103870738637,185.1004970835457
1547424010,7502cd,2.7451629638671875,101.67315984176376,87.76511135413251
1547424010,a1245f,27.030670166015625,-81.7822265625,203.1897507204661
1547424010,406d1a,56.38993835449219,27.63652454723012,263.47820876883736
1547424010,45ce4a,50.8910460391287,6.957931518554688,132.42312187284878
1547424010,a5686a,35.62440490722656,-84.61326599121094,158.52389645406697
1547424010,e48fb7,-19.2659912109375,-48.65967341831748,216.0597431283068
1547424010,a7cfb7,36.00750732421875,-78.84017944335938,127.64847461150976
1547424010,7c77f6,-31.035873413085938,150.26507209329043,235.56817118880147
1547424010,a130cb,42.900587178893005,-83.22987147739957,227.35223848452213
1547424010,a8102a,40.41471862792969,-79.97235107421875,223.9256015552518
1547424010,a50fa1,28.62080383300781,-81.65361257699817,170.30893750892287
1547424010,ab34a7,38.46066284179688,-84.68273660411006,216.3388411717968
1547424010,406d77,38.62513655323093,-79.44140625,281.6532743871433
1547424010,a6ea20,33.23268127441406,-117.03779296874998,55.3117021326605
1547424010,780a1d,61.16782495530985,-150.01322428385416,52.473288
1547424010,a645e1,45.39704403634799,-123.13148312452364,59.66219793034112
1547424010,a837a3,31.25070345603813,-93.6069763183594,191.887612
1547424010,a35e66,43.65752656581038,-92.965327671596,242.04303181188803
1547424010,e48501,-20.896774291992188,-44.44984980991904,239.0930722514441
1547424010,a4077d,44.592041015625,-92.3383222307478,204.8417561051812
1547424010,a17907,36.9854736328125,-118.38060744265292,278.27616487551126
1547424010,aab0ba,34.53135681152344,-117.38908417370854,235.2646400492497
1547424010,ac297b,40.38001626224841,-96.38986067338423,255.33685698509032
1547424010,424940,47.24386596679688,14.287239074707031,233.4425343061568
1547424010,8006e1,14.479751586914062,79.13286406418372,259.5266732247612
1547424010,a0563b,42.93461686473782,-66.1108180454799,259.2435378287018
1547424010,ad389c,34.91587829589844,-119.78645791812818,155.66925832301584
1547424010,4a0661,41.167327880859375,9.271240234375,214.4762630875864
1547424010,79a070,36.74867248535156,113.93342971801758,193.4371008115904
1547424010,7c5351,-31.840164184570312,115.84621582031252,152.0432257695175
1547424010,7503c2,2.750839233398437,101.8608119124073,145.67851481185104
1547424010,ad6b58,37.496337890625,-86.328416907269,229.53024687276925
1547424010,71c251,61.10358286712129,-146.70145670572916,236.5888748755806
1547424010,3c6464,35.88353561142743,-80.68487938414228,229.99329325721592
1547424010,44a839,36.63237490896451,-80.82863665641622,206.6048351339249
1547424010,88516d,42.609542588056144,32.538948946220934,269.5357649208992
1547424010,a57d52,47.48936462402344,-122.1243667602539,154.59106398369195
1547424010,e48b4f,-24.12225238347457,-47.870696445681006,121.478519091333
1547424010,aca29a,39.72693491790254,-74.11236572265625,205.2444598152052
1547424010,7c7bd5,-38.16252136230469,149.51101100191158,230.083030129223
1547424010,a0a8da,39.27053677833686,-91.904296875,275.04237403031965
1547424010,c058af,34.039741128177965,-81.05266571044922,220.4331009958075
1547424010,040101,34.69075012207031,24.07631387515944,261.42918393176063
1547424010,800b9c,25.182619256488348,51.61154117224351,132.0478643167899
1547424010,a81ee1,33.56039273536811,-83.99505615234375,233.6261207038315
1547424010,4006b1,42.30024719238281,-85.04241943359375,260.38185522816383
1547424010,7c46f5,-38.197265625,147.01997797539894,80.38671062814868
1547424010,a37a02,38.62020201602225,-77.9024658203125,207.48362650045016
1547424010,406f72,43.705102952860166,-72.19580514090404,239.1196364266908
1547424010,424348,53.34849212129237,83.44221227309284,97.09236143911797
1547424010,8005a3,28.519088745117188,77.29325514573317,76.88485627470274
1547424010,a116e1,38.08534240722656,-78.09742379695808,192.3401476977828
1547424010,7c6b2b,-35.3748779296875,138.82696151733398,212.65026717582973
1547424010,ab9628,32.82700878078654,-97.0104544503348,67.9241435995176
1547424010,0c20a6,-10.185150146484377,-62.320225602489415,222.4475129720387
1547424010,a18858,36.22927908170021,-115.20947395487032,38.89754594791955
1547424010,a7d979,32.86578679488877,-97.3818035514987,98.83887139833786
1547424010,aa02ac,33.51493835449219,-111.69497680664062,50.93255413574968
1547424010,896471,45.492569228350106,24.269133777153204,265.96804552758107
1547424010,40073e,47.828521728515625,19.25985717773437,273.8103724200232
1547424010,440088,51.312103271484375,1.829446328652872,146.61744253055548
1547424010,c080aa,35.98366947497352,-80.68698314910239,239.7662280241359
1547424010,7c79cb,-31.0872802734375,150.87685977711396,50.94034774791472
1547424010,acf50b,32.60948181152344,-98.59487915039062,188.68316385942828
1547424010,3c5426,51.40181719246557,12.039794921875,119.03571633733064
1547424010,e03094,-33.30095711400952,-60.507258201132,240.4391502253678
1547424010,738057,32.559100652145126,34.03351452885842,180.98195488055683
1547424010,34218a,39.244886495299255,-6.60260009765625,248.0292394913616
1547424010,42444a,53.46116638183594,7.529479980468751,237.0130103188586
1547424010,a5dee3,44.04605154263771,-91.7968532017299,231.8225315526984
1547424010,a84dce,34.35246276855469,-83.44054552973535,236.9532638076332
1547424010,aba281,33.573008391816735,-116.09567642211914,243.8535105097704
1547424010,3424d0,38.49261474609375,-11.543764860733688,252.63967201132007
1547424010,0101be,46.62094892081568,12.904266357421877,271.2149548643287
1547424010,ab3c61,39.16548156738281,-107.61902518894362,223.2384674052716
1547424010,c02eca,43.7331739522643,-80.90691702706476,211.437109843356
1547424010,7c7aa6,-28.521950931872368,154.53708424287683,204.79847000918343
1547424010,ab0351,40.20771789550781,-76.1043701171875,195.5482781274291
1547424010,861bec,35.243349236957094,137.4628075132979,200.3566206542165
1547424010,48436b,54.65959167480469,88.37434656479779,250.109213516277
1547424010,a88711,32.458175400556144,-110.37280024314413,97.76737189116272
1547424010,3949f2,40.24736022949219,-3.6029052734375,256.2654132034278
1547424010,ac219d,39.92655091366525,-85.29017361727631,202.7261867113606
1547424010,c0850c,43.94114685058594,-68.41192910837572,183.15723657937176
1547424010,471f51,43.80903625488281,28.49182838617369,237.85456171871647
1547424010,a6deb0,34.33973693847656,-119.26617680763712,40.42888370390575
1547424010,3949e2,55.3514952578787,15.601002086292612,255.9766028070468
1547424010,ad2445,42.03492736816406,-82.73285605690694,240.70262476851624
1547424010,4ba934,42.1168212890625,26.564379605379973,243.0234762800665
1547424010,ad4b03,35.04899597167969,-120.13779620735014,247.13506387018148
1547424010,a0ad1b,39.12994902012712,-76.25445556640625,253.735650702233
1547424010,a0a514,29.555877685546875,-95.62056321364184,126.5626342111146
1547424010,508404,43.78926939883474,29.908905029296875,237.01580184357547
1547424010,a9969b,40.24585271285752,-101.82840520685367,250.7195494419666
1547424010,7c6c35,-29.53441555217165,151.80719712201287,249.77196592286137
1547424010,4d20d0,40.335296630859375,-71.08941650390625,279.58599722959525
1547424010,4cc27c,36.5196533203125,-81.08997344970703,214.288620856914
1547424010,a94b08,40.88650460970604,-97.3788798939098,216.825177717783
1547424010,a27706,39.280609130859375,-97.48228653617524,222.2981516286904
1547424010,4bcdd4,43.37026977539063,22.30959160383357,244.38255984004965
1547424010,a70538,41.38847351074219,-97.98031893643468,249.71739174548887
1547424010,aa1f65,33.47190856933594,-112.89539794921872,202.97863765925
1547424010,ab5ade,39.00365279892743,-85.73388671875,228.8582062526054
1547424010,ad60b7,44.070072497351696,-81.21688842773438,236.5888748755806
1547424010,424335,55.0286865234375,29.12136302274816,240.9982088832369
1547424010,841bd1,32.927002987619176,131.50864581672514,199.69772512815004
1547424010,40058a,45.48152160644531,22.80977521623884,266.6597039327816
1547424010,a29337,33.98345947265625,-94.90348971619898,182.27659124079148
1547424010,7813f9,-26.353175276416835,157.66289344200723,233.1788012464532
1547424010,aaec9c,37.121173406051376,-80.69923732591712,227.44359917724083
1547424010,7c7aa5,-34.25653489969545,148.0059814453125,230.2623989576574
1547424010,a81356,33.35307312011719,-117.68620605468747,47.42939328787583
1547424010,e48014,-27.319839477539062,-47.97356371609669,241.4984469571188
1547424010,861e70,33.855560302734375,133.67474614357462,281.3670085881705
1547424010,ac6f8a,38.564849853515625,-108.06498651919156,256.9734034177999
1547424010,a50064,38.90282065181409,-85.83465576171875,212.6720455818572
1547424010,ad116c,42.37980729442532,-93.4707854514898,230.93207224622807
1547424010,8963e2,42.69161418332892,29.004353368005088,250.515212921106
1547424010,7c6b17,-39.20846557617188,174.80728812839675,226.95377931551167
1547424010,a9b276,39.81422036381091,-86.94482421875,197.091143755103
1547424010,e48eff,-18.97399385096662,-44.80354447798294,215.7582061177164
1547424010,a67857,27.076783261056672,-77.71717951847955,220.3178129653473
1547424010,aba5af,39.204986572265625,-85.702136495839,210.1961778223132
1547424010,a9b26f,34.97337341308594,-77.70495356345663,275.54083597290673
1547424010,a90938,36.42023636122881,-77.29039618309508,243.4385753722668
1547424010,7c7aae,-38.1076618776483,148.11385444972825,245.141607739858
1547424010,e484f8,-24.41995394431939,-47.267122088738176,235.2646400492497
1547424010,7c6c9a,-34.186427229541835,151.19075775146484,112.67263184564736
1547424010,896465,27.73324584960937,49.70608693248821,232.59753590940468
1547424010,4bb854,26.72307935811705,50.46480032113882,172.10823779252055
1547424010,abfcda,37.710845947265625,-120.63566816614028,207.2040960362916
1547424010,4249aa,55.72846984863281,32.79876708984375,206.23238039451587
1547424010,a0bf90,31.10141042935646,-99.78068847656247,271.5689406961197
1547424010,a2b8db,39.72079002251059,14.031005859375,226.5522830093496
1547424010,a7906b,38.66787150754767,-99.43499755859376,216.2287139265076
1547424010,4951d7,36.38941877979343,-12.48683848279586,226.6340404811852
1547424010,ab4508,39.77531433105469,-86.26178243885869,108.96501986214432
1547424010,aa4d12,42.27534484863281,-70.8563232421875,72.32284951689822
1547424010,4cc502,44.05952453613281,-79.56081656522525,197.9172444190232
1547424010,42417d,25.425796508789062,53.58657836914063,205.791103711924
1547424010,abfefd,39.7100830078125,-104.8792724609375,155.37997326853807
1547424010,a87de9,45.61692810058594,-123.22165140291536,47.873706440151054
1547424010,ad1c11,31.481735229492188,-95.7549510282629,218.124256
1547424010,a42b45,44.93994761321504,-93.5355879620808,194.4768432929654
1547424010,ac79c7,28.353195190429688,-99.07365065354566,222.28267419926064
1547424010,e482c5,-13.731765747070312,-45.92323040140087,235.1014708483416
1547424010,7c6796,-24.078958802304044,151.15083514519458,146.82667967423458
1547424010,aae316,33.29393005371094,-85.31268310546875,250.4835179151693
1547424010,4ba994,52.02525329589844,38.72550964355469,156.29702790647838
1547424010,e48dc1,-21.87730407714844,-46.74043412642044,211.4220890914952
1547424010,a939c8,37.91204937433792,-121.83163186778194,79.12576854268369
1547424010,aa9bbf,31.481369018554688,-113.50438735064338,240.42594139983672
1547424010,7c5e4f,-27.951919555664062,153.4195298414964,38.23533867180025
1547424010,70c0f9,26.566314697265625,51.37175937868514,212.9077319366633
1547424020,aab0ba,34.54464669954979,-117.3666000366211,235.2646400492497
1547424020,addadb,42.47383117675781,-97.072323885831,238.5922279159473
1547424020,a67538,37.89668713585805,-108.51978467858356,263.0514710354203
1547424020,ac1de6,46.19261169433594,-119.01442364948552,72.39782676322874
1547424020,aced24,38.99113024695445,-78.6959228515625,210.53773901305763
1547424020,a33d62,33.04710776118909,-96.38692427654657,197.2059191461477
1547424020,8963f6,42.02093609308792,30.945548124091573,270.44003526151624
1547424020,3965af,47.654734466035485,-69.75571852463946,243.6559070306592
1547424020,a50064,38.89458090572034,-85.85736083984375,213.1388118021977
1547424020,a2e806,33.01753234863281,-97.21263427734374,152.7838054083399
1547424020,a939c8,37.907958984375,-121.83861265791222,76.85903548018709
1547424020,a87de9,45.61473083496094,-123.22520186261434,45.944198436676814
1547424020,780d9f,34.039787680415785,-118.23406219482422,98.45791564228112
1547424020,e4908a,-31.585006713867188,-64.97842227711396,203.57492270486964
1547424020,aaf253,43.14350509643555,-89.34270459552141,53.01020294401869
1547424020,a972d3,33.51346807964777,-77.4954285913584,218.18794554606544
1547424020,a14700,37.73738537804555,-105.06954027258833,204.62458738104968
1547424020,abec4d,38.456570900092686,-108.4022216796875,216.58642273779768
1547424020,040101,34.672246383408364,24.088211059570312,260.9747589382761
1547424020,c81884,-34.780242919921875,139.25658556879785,155.9308532542926
1547424020,acaae3,41.518870208222985,-92.2223681072856,190.8614972628705
1547424020,ac9ff2,37.98783874511719,-84.11062687001328,211.461516289484
1547424020,ac4107,38.57481358414989,-122.8699951171875,208.52821123967763
1547424020,0d0776,35.76943607653602,-78.87897247963764,249.6771157722623
1547424020,a4dd02,47.23655571371822,-122.28550837590146,121.13927370164502
1547424020,06a0db,-34.711395263671875,-58.77635099449935,142.64577593157588
1547424020,ad4f72,39.92120361328125,-73.62081776494566,204.0709282650362
1547424020,ab6eb9,29.898605346679688,-95.8879852294922,189.4250989464913
1547424020,48403d,26.109786987304688,-97.37042696970816,228.8946300916552
1547424020,ab5ade,39.023529052734375,-85.73802118716031,228.26767814879392
1547424020,a958d2,28.407302856445312,-81.18722182053784,122.44739849601464
1547424020,7c6719,-33.84027099609375,150.75798190369898,50.7842482560323
1547424020,43c6fb,39.51884641485699,15.49310302734375,211.5466039174588
1547424020,a21432,41.41733977754237,-94.58244856013806,231.2241225149237
